"","X.3","X.2","X.1","X","ID","Timing","Order","Q1Gender","Q2Age","Q3Distance","Q4Trips","Q5Knowledge","Q6Bid","Q7Bid","Q6ResearchResponse","Q6ResearchCertainty","Q7TreatmentResponse","Q7TreatmentCertainty","Q8DominatedTest","Choice","Q9Block","Q10Block","Q11Block","Q12Block","Q12CECertainty","Q13CurrentThreatToSelf","Q14FutureThreatToSelf","Q15ThreatToEnvironment","Q16BP","Q18Charity","Q19Knowledge","Q20Consequentiality","Q21Experts","Q22Education","Q23Employment","Q24RonaImpact","Q24AIncome","Q25Understanding","Q7Bid2","Q7Response2","Task","av_A","av_B","alt","Price","Performance","Emission","chid","PriceCoef","EmissionCoef","PerformanceCoef","Q6WTP","Q7WTP","Precaution","Q17_Firms","Q17_Cons","Q17_Gov","Q17_LA","Q17_Other","cs","Protestors","FullSurvey2.Q7WTPSB","PrecautionProportion","e0.5","e0.75","e1","e1.25","e1.5","Q6Pro","Q7Pro","LCM2Class","ResearchPointNB","ResearchLowerNB","ResearchUpperNB","WWTPPointNB","WWTPLowerNB","WWTPUpperNB","CosmeticsPointNB","CosmeticsLowerNB","CosmeticsUpperNB"
"4464",4464,4464,4464,"2232.B",558,191,0,1,47.5,6.5,1,2,40,60,1,1,1,1,1,TRUE,2,4,1,1,1,3,3,5,1,1,3,1,3,2,6,0,2250,8,120,1,4,1,1,"B",0.5,50,10,2232,-0.21902634509105,0.0436879853085875,-0.0512422175740099,27.7768312389868,48.2019385717933,20.4251073328065,1,0,0,0,0,1,0,57.0074605245923,0.0756485456770611,0.979728191906604,0.969746917348731,0.959867330016584,0.950088393941076,0.940409083707367,0.102877152736988,0.178525698414049,2,27.0574067785551,27.5969751238789,24.1797089368285,-1.07863696777505,12.2307155502106,-131.65417653612,-39.5442449474021,-39.5442449474021,-39.5442449474021
"4465",4465,4465,4465,"2233.A",559,606,1,1,47.5,15.5,1,1,90,40,0,2,0,2,1,FALSE,2,2,4,2,2,3,3,4,1,0,2,1,3,1,2,0,1750,7,20,1,1,1,1,"A",0,0,0,2233,-0.20759312121241,0.0460941079870394,-0.0540643907854341,25.5617753955063,49.4643643552461,23.9025889597398,1,0,1,0,0,1,1,55.7819871699197,0.113821852189237,1.11090734923879,1.17089178717315,1.23411513859275,1.30075229153399,1.37098757726953,0.121722739978601,0.235544592167839,1,24.8423509350746,25.3819192803984,21.964653093348,0.183788815677751,13.4931413336634,-130.391750752668,-39.3036326795569,-39.3036326795569,-39.3036326795569
"4466",4466,4466,4466,"2233.B",559,606,1,1,47.5,15.5,1,1,90,40,0,2,0,2,1,TRUE,2,2,4,2,2,3,3,4,1,0,2,1,3,1,2,0,1750,7,20,1,1,1,1,"B",1,50,90,2233,-0.20759312121241,0.0460941079870394,-0.0540643907854341,25.5617753955063,49.4643643552461,23.9025889597398,1,0,1,0,0,1,1,55.7819871699197,0.113821852189237,1.11090734923879,1.17089178717315,1.23411513859275,1.30075229153399,1.37098757726953,0.121722739978601,0.235544592167839,1,24.8423509350746,25.3819192803984,21.964653093348,0.183788815677751,13.4931413336634,-130.391750752668,-39.3036326795569,-39.3036326795569,-39.3036326795569
"4467",4467,4467,4467,"2234.A",559,606,1,1,47.5,15.5,1,1,90,40,0,2,0,2,1,FALSE,2,2,4,2,2,3,3,4,1,0,2,1,3,1,2,0,1750,7,20,1,2,1,1,"A",0,0,0,2234,-0.135397793507475,0.0706719031281933,-0.0828920127784513,25.5617753955063,49.4643643552461,23.9025889597398,1,0,1,0,0,1,1,55.7819871699197,0.113821852189237,1.11090734923879,1.17089178717315,1.23411513859275,1.30075229153399,1.37098757726953,0.121722739978601,0.235544592167839,1,24.8423509350746,25.3819192803984,21.964653093348,0.183788815677751,13.4931413336634,-130.391750752668,-36.8458531654415,-36.8458531654415,-36.8458531654415
"4468",4468,4468,4468,"2234.B",559,606,1,1,47.5,15.5,1,1,90,40,0,2,0,2,1,TRUE,2,2,4,2,2,3,3,4,1,0,2,1,3,1,2,0,1750,7,20,1,2,1,1,"B",2.5,5,40,2234,-0.135397793507475,0.0706719031281933,-0.0828920127784513,25.5617753955063,49.4643643552461,23.9025889597398,1,0,1,0,0,1,1,55.7819871699197,0.113821852189237,1.11090734923879,1.17089178717315,1.23411513859275,1.30075229153399,1.37098757726953,0.121722739978601,0.235544592167839,1,24.8423509350746,25.3819192803984,21.964653093348,0.183788815677751,13.4931413336634,-130.391750752668,-36.8458531654415,-36.8458531654415,-36.8458531654415
"4469",4469,4469,4469,"2235.A",559,606,1,1,47.5,15.5,1,1,90,40,0,2,0,2,1,FALSE,2,2,4,2,2,3,3,4,1,0,2,1,3,1,2,0,1750,7,20,1,3,1,1,"A",0,0,0,2235,-0.235242414034979,0.0406764221740582,-0.0477099152193146,25.5617753955063,49.4643643552461,23.9025889597398,1,0,1,0,0,1,1,55.7819871699197,0.113821852189237,1.11090734923879,1.17089178717315,1.23411513859275,1.30075229153399,1.37098757726953,0.121722739978601,0.235544592167839,1,24.8423509350746,25.3819192803984,21.964653093348,0.183788815677751,13.4931413336634,-130.391750752668,-39.845401260855,-39.845401260855,-39.845401260855
"4470",4470,4470,4470,"2235.B",559,606,1,1,47.5,15.5,1,1,90,40,0,2,0,2,1,TRUE,2,2,4,2,2,3,3,4,1,0,2,1,3,1,2,0,1750,7,20,1,3,1,1,"B",0.5,5,90,2235,-0.235242414034979,0.0406764221740582,-0.0477099152193146,25.5617753955063,49.4643643552461,23.9025889597398,1,0,1,0,0,1,1,55.7819871699197,0.113821852189237,1.11090734923879,1.17089178717315,1.23411513859275,1.30075229153399,1.37098757726953,0.121722739978601,0.235544592167839,1,24.8423509350746,25.3819192803984,21.964653093348,0.183788815677751,13.4931413336634,-130.391750752668,-39.845401260855,-39.845401260855,-39.845401260855
"4471",4471,4471,4471,"2236.A",559,606,1,1,47.5,15.5,1,1,90,40,0,2,0,2,1,FALSE,2,2,4,2,2,3,3,4,1,0,2,1,3,1,2,0,1750,7,20,1,4,1,1,"A",0,0,0,2236,-0.0900535220956654,0.106257029418197,-0.124630279509478,25.5617753955063,49.4643643552461,23.9025889597398,1,0,1,0,0,1,1,55.7819871699197,0.113821852189237,1.11090734923879,1.17089178717315,1.23411513859275,1.30075229153399,1.37098757726953,0.121722739978601,0.235544592167839,1,24.8423509350746,25.3819192803984,21.964653093348,0.183788815677751,13.4931413336634,-130.391750752668,-33.2873405364412,-33.2873405364412,-33.2873405364412
"4472",4472,4472,4472,"2236.B",559,606,1,1,47.5,15.5,1,1,90,40,0,2,0,2,1,TRUE,2,2,4,2,2,3,3,4,1,0,2,1,3,1,2,0,1750,7,20,1,4,1,1,"B",2.5,50,10,2236,-0.0900535220956654,0.106257029418197,-0.124630279509478,25.5617753955063,49.4643643552461,23.9025889597398,1,0,1,0,0,1,1,55.7819871699197,0.113821852189237,1.11090734923879,1.17089178717315,1.23411513859275,1.30075229153399,1.37098757726953,0.121722739978601,0.235544592167839,1,24.8423509350746,25.3819192803984,21.964653093348,0.183788815677751,13.4931413336634,-130.391750752668,-33.2873405364412,-33.2873405364412,-33.2873405364412
"4473",4473,4473,4473,"2237.A",560,393,0,0,47.5,50,0,2,40,20,1,0,1,2,1,FALSE,2,2,2,3,2,4,4,5,1,0,2,1,4,1,6,1,2750,10,40,0,1,1,1,"A",0,0,0,2237,-0.209397142356888,0.0456969929905858,-0.0535986093375957,24.9524097758814,47.551564188356,22.5991544124747,1,0,0,0,0,1,0,54.7125674309697,0.0684822860984082,0.886197493387504,0.83424915597022,0.785345997286296,0.73930951088145,0.695971654237025,0.0756133629572164,0.144095649055624,2,24.2329853154497,24.7725536607735,21.3552874737231,-1.72901135121235,11.5803411667733,-132.304550919558,-39.3433441792023,-39.3433441792023,-39.3433441792023
"4474",4474,4474,4474,"2237.B",560,393,0,0,47.5,50,0,2,40,20,1,0,1,2,1,TRUE,2,2,2,3,2,4,4,5,1,0,2,1,4,1,6,1,2750,10,40,0,1,1,1,"B",1,50,90,2237,-0.209397142356888,0.0456969929905858,-0.0535986093375957,24.9524097758814,47.551564188356,22.5991544124747,1,0,0,0,0,1,0,54.7125674309697,0.0684822860984082,0.886197493387504,0.83424915597022,0.785345997286296,0.73930951088145,0.695971654237025,0.0756133629572164,0.144095649055624,2,24.2329853154497,24.7725536607735,21.3552874737231,-1.72901135121235,11.5803411667733,-132.304550919558,-39.3433441792023,-39.3433441792023,-39.3433441792023
"4475",4475,4475,4475,"2238.A",560,393,0,0,47.5,50,0,2,40,20,1,0,1,2,1,FALSE,2,2,2,3,2,4,4,5,1,0,2,1,4,1,6,1,2750,10,40,0,2,1,1,"A",0,0,0,2238,-0.137864678801221,0.0694073335515335,-0.0814087823450274,24.9524097758814,47.551564188356,22.5991544124747,1,0,0,0,0,1,0,54.7125674309697,0.0684822860984082,0.886197493387504,0.83424915597022,0.785345997286296,0.73930951088145,0.695971654237025,0.0756133629572164,0.144095649055624,2,24.2329853154497,24.7725536607735,21.3552874737231,-1.72901135121235,11.5803411667733,-132.304550919558,-36.9723101231075,-36.9723101231075,-36.9723101231075
"4476",4476,4476,4476,"2238.B",560,393,0,0,47.5,50,0,2,40,20,1,0,1,2,1,TRUE,2,2,2,3,2,4,4,5,1,0,2,1,4,1,6,1,2750,10,40,0,2,1,1,"B",2.5,5,40,2238,-0.137864678801221,0.0694073335515335,-0.0814087823450274,24.9524097758814,47.551564188356,22.5991544124747,1,0,0,0,0,1,0,54.7125674309697,0.0684822860984082,0.886197493387504,0.83424915597022,0.785345997286296,0.73930951088145,0.695971654237025,0.0756133629572164,0.144095649055624,2,24.2329853154497,24.7725536607735,21.3552874737231,-1.72901135121235,11.5803411667733,-132.304550919558,-36.9723101231075,-36.9723101231075,-36.9723101231075
"4477",4477,4477,4477,"2239.A",560,393,0,0,47.5,50,0,2,40,20,1,0,1,2,1,FALSE,2,2,2,3,2,4,4,5,1,0,2,1,4,1,6,1,2750,10,40,0,3,1,1,"A",0,0,0,2239,-0.2014085143697,0.0475095095978272,-0.0557245341127653,24.9524097758814,47.551564188356,22.5991544124747,1,0,0,0,0,1,0,54.7125674309697,0.0684822860984082,0.886197493387504,0.83424915597022,0.785345997286296,0.73930951088145,0.695971654237025,0.0756133629572164,0.144095649055624,2,24.2329853154497,24.7725536607735,21.3552874737231,-1.72901135121235,11.5803411667733,-132.304550919558,-39.1620925184781,-39.1620925184781,-39.1620925184781
"4478",4478,4478,4478,"2239.B",560,393,0,0,47.5,50,0,2,40,20,1,0,1,2,1,TRUE,2,2,2,3,2,4,4,5,1,0,2,1,4,1,6,1,2750,10,40,0,3,1,1,"B",1,5,10,2239,-0.2014085143697,0.0475095095978272,-0.0557245341127653,24.9524097758814,47.551564188356,22.5991544124747,1,0,0,0,0,1,0,54.7125674309697,0.0684822860984082,0.886197493387504,0.83424915597022,0.785345997286296,0.73930951088145,0.695971654237025,0.0756133629572164,0.144095649055624,2,24.2329853154497,24.7725536607735,21.3552874737231,-1.72901135121235,11.5803411667733,-132.304550919558,-39.1620925184781,-39.1620925184781,-39.1620925184781
"4479",4479,4479,4479,"2240.A",560,393,0,0,47.5,50,0,2,40,20,1,0,1,2,1,FALSE,2,2,2,3,2,4,4,5,1,0,2,1,4,1,6,1,2750,10,40,0,4,1,1,"A",0,0,0,2240,-0.206889395431002,0.046250895202227,-0.0542482885902131,24.9524097758814,47.551564188356,22.5991544124747,1,0,0,0,0,1,0,54.7125674309697,0.0684822860984082,0.886197493387504,0.83424915597022,0.785345997286296,0.73930951088145,0.695971654237025,0.0756133629572164,0.144095649055624,2,24.2329853154497,24.7725536607735,21.3552874737231,-1.72901135121235,11.5803411667733,-132.304550919558,-39.2879539580382,-39.2879539580382,-39.2879539580382
"4480",4480,4480,4480,"2240.B",560,393,0,0,47.5,50,0,2,40,20,1,0,1,2,1,TRUE,2,2,2,3,2,4,4,5,1,0,2,1,4,1,6,1,2750,10,40,0,4,1,1,"B",1,10,40,2240,-0.206889395431002,0.046250895202227,-0.0542482885902131,24.9524097758814,47.551564188356,22.5991544124747,1,0,0,0,0,1,0,54.7125674309697,0.0684822860984082,0.886197493387504,0.83424915597022,0.785345997286296,0.73930951088145,0.695971654237025,0.0756133629572164,0.144095649055624,2,24.2329853154497,24.7725536607735,21.3552874737231,-1.72901135121235,11.5803411667733,-132.304550919558,-39.2879539580382,-39.2879539580382,-39.2879539580382
"4481",4481,4481,4481,"2241.A",561,416,0,0,47.5,15.5,1,2,5,90,1,1,0,2,0,TRUE,2,3,3,2,2,4,4,4,1,0,2,2,4,2,4,1,1250,9,45,0,1,1,1,"A",0,0,0,2241,-0.327618381706775,0.0292072126621261,-0.0342575272215369,32.9026112567661,48.8914670507645,15.9888557939984,1,1,1,1,0,0,0,62.196558898751,0.106592371959989,1.31444330194568,1.50699838382601,1.72776119402985,1.98086393166305,2.2710441288542,0.219350741711774,0.325943113671763,1,32.1831867963344,32.7227551416582,29.3054889546078,-0.389108488803849,12.9202440291818,-130.964648057149,-40.9923222120483,-40.9923222120483,-40.9923222120483
"4482",4482,4482,4482,"2241.B",561,416,0,0,47.5,15.5,1,2,5,90,1,1,0,2,0,FALSE,2,3,3,2,2,4,4,4,1,0,2,2,4,2,4,1,1250,9,45,0,1,1,1,"B",1,50,90,2241,-0.327618381706775,0.0292072126621261,-0.0342575272215369,32.9026112567661,48.8914670507645,15.9888557939984,1,1,1,1,0,0,0,62.196558898751,0.106592371959989,1.31444330194568,1.50699838382601,1.72776119402985,1.98086393166305,2.2710441288542,0.219350741711774,0.325943113671763,1,32.1831867963344,32.7227551416582,29.3054889546078,-0.389108488803849,12.9202440291818,-130.964648057149,-40.9923222120483,-40.9923222120483,-40.9923222120483
"4483",4483,4483,4483,"2242.A",561,416,0,0,47.5,15.5,1,2,5,90,1,1,0,2,0,FALSE,2,3,3,2,2,4,4,4,1,0,2,2,4,2,4,1,1250,9,45,0,2,1,1,"A",0,0,0,2242,-0.234486436754188,0.0408075617463639,-0.0478637305634918,32.9026112567661,48.8914670507645,15.9888557939984,1,1,1,1,0,1,0,62.196558898751,0.106592371959989,1.31444330194568,1.50699838382601,1.72776119402985,1.98086393166305,2.2710441288542,0.219350741711774,0.325943113671763,1,32.1831867963344,32.7227551416582,29.3054889546078,-0.389108488803849,12.9202440291818,-130.964648057149,-39.8322873036245,-39.8322873036245,-39.8322873036245
"4484",4484,4484,4484,"2242.B",561,416,0,0,47.5,15.5,1,2,5,90,1,1,0,2,0,TRUE,2,3,3,2,2,4,4,4,1,0,2,2,4,2,4,1,1250,9,45,0,2,1,1,"B",0.5,5,40,2242,-0.234486436754188,0.0408075617463639,-0.0478637305634918,32.9026112567661,48.8914670507645,15.9888557939984,1,1,1,1,0,1,0,62.196558898751,0.106592371959989,1.31444330194568,1.50699838382601,1.72776119402985,1.98086393166305,2.2710441288542,0.219350741711774,0.325943113671763,1,32.1831867963344,32.7227551416582,29.3054889546078,-0.389108488803849,12.9202440291818,-130.964648057149,-39.8322873036245,-39.8322873036245,-39.8322873036245
"4485",4485,4485,4485,"2243.A",561,416,0,0,47.5,15.5,1,2,5,90,1,1,0,2,0,TRUE,2,3,3,2,2,4,4,4,1,0,2,2,4,2,4,1,1250,9,45,0,3,1,1,"A",0,0,0,2243,-0.459177235782692,0.0208390551640062,-0.0244424042722084,32.9026112567661,48.8914670507645,15.9888557939984,1,1,1,1,0,0,0,62.196558898751,0.106592371959989,1.31444330194568,1.50699838382601,1.72776119402985,1.98086393166305,2.2710441288542,0.219350741711774,0.325943113671763,1,32.1831867963344,32.7227551416582,29.3054889546078,-0.389108488803849,12.9202440291818,-130.964648057149,-41.8291379618602,-41.8291379618602,-41.8291379618602
"4486",4486,4486,4486,"2243.B",561,416,0,0,47.5,15.5,1,2,5,90,1,1,0,2,0,FALSE,2,3,3,2,2,4,4,4,1,0,2,2,4,2,4,1,1250,9,45,0,3,1,1,"B",5,10,90,2243,-0.459177235782692,0.0208390551640062,-0.0244424042722084,32.9026112567661,48.8914670507645,15.9888557939984,1,1,1,1,0,0,0,62.196558898751,0.106592371959989,1.31444330194568,1.50699838382601,1.72776119402985,1.98086393166305,2.2710441288542,0.219350741711774,0.325943113671763,1,32.1831867963344,32.7227551416582,29.3054889546078,-0.389108488803849,12.9202440291818,-130.964648057149,-41.8291379618602,-41.8291379618602,-41.8291379618602
"4487",4487,4487,4487,"2244.A",561,416,0,0,47.5,15.5,1,2,5,90,1,1,0,2,0,TRUE,2,3,3,2,2,4,4,4,1,0,2,2,4,2,4,1,1250,9,45,0,4,1,1,"A",0,0,0,2244,-0.356817957928163,0.0268170912755962,-0.031454122137696,32.9026112567661,48.8914670507645,15.9888557939984,1,1,1,1,0,0,0,62.196558898751,0.106592371959989,1.31444330194568,1.50699838382601,1.72776119402985,1.98086393166305,2.2710441288542,0.219350741711774,0.325943113671763,1,32.1831867963344,32.7227551416582,29.3054889546078,-0.389108488803849,12.9202440291818,-130.964648057149,-41.2313343507012,-41.2313343507012,-41.2313343507012
"4488",4488,4488,4488,"2244.B",561,416,0,0,47.5,15.5,1,2,5,90,1,1,0,2,0,FALSE,2,3,3,2,2,4,4,4,1,0,2,2,4,2,4,1,1250,9,45,0,4,1,1,"B",2.5,50,10,2244,-0.356817957928163,0.0268170912755962,-0.031454122137696,32.9026112567661,48.8914670507645,15.9888557939984,1,1,1,1,0,0,0,62.196558898751,0.106592371959989,1.31444330194568,1.50699838382601,1.72776119402985,1.98086393166305,2.2710441288542,0.219350741711774,0.325943113671763,1,32.1831867963344,32.7227551416582,29.3054889546078,-0.389108488803849,12.9202440291818,-130.964648057149,-41.2313343507012,-41.2313343507012,-41.2313343507012
"4489",4489,4489,4489,"2245.A",562,478,1,0,63,50,1,3,60,90,0,1,0,1,0,TRUE,1,4,2,3,1,4,4,5,2,0,3,1,4,1,4,0,250,10,45,0,1,1,1,"A",0,0,0,2245,-0.402948695635363,0.0237469927317755,-0.0278531628248575,35.1722536667006,45.4191383667534,10.2468847000528,1,1,1,0,0,0,0,63.9795984822429,0.341562823335093,2.93918457571981,5.0389527939939,8.63880597014925,14.8104123298871,25.3910452600989,1.17240845555669,1.51397127889178,2,34.4528292062689,34.9923975515927,31.5751313645423,-3.86143717281495,9.44791534517067,-134.43697674116,-41.5383442050833,-41.5383442050833,-41.5383442050833
"4490",4490,4490,4490,"2245.B",562,478,1,0,63,50,1,3,60,90,0,1,0,1,0,FALSE,1,4,2,3,1,4,4,5,2,0,3,1,4,1,4,0,250,10,45,0,1,1,1,"B",5,50,40,2245,-0.402948695635363,0.0237469927317755,-0.0278531628248575,35.1722536667006,45.4191383667534,10.2468847000528,1,1,1,0,0,0,0,63.9795984822429,0.341562823335093,2.93918457571981,5.0389527939939,8.63880597014925,14.8104123298871,25.3910452600989,1.17240845555669,1.51397127889178,2,34.4528292062689,34.9923975515927,31.5751313645423,-3.86143717281495,9.44791534517067,-134.43697674116,-41.5383442050833,-41.5383442050833,-41.5383442050833
"4491",4491,4491,4491,"2246.A",562,478,1,0,63,50,1,3,60,90,0,1,0,1,0,FALSE,1,4,2,3,1,4,4,5,2,0,3,1,4,1,4,0,250,10,45,0,2,1,1,"A",0,0,0,2246,-0.211354306850069,0.0452738337303878,-0.053102280227284,35.1722536667006,45.4191383667534,10.2468847000528,1,1,1,0,0,1,0,63.9795984822429,0.341562823335093,2.93918457571981,5.0389527939939,8.63880597014925,14.8104123298871,25.3910452600989,1.17240845555669,1.51397127889178,2,34.4528292062689,34.9923975515927,31.5751313645423,-3.86143717281495,9.44791534517067,-134.43697674116,-39.3856601052221,-39.3856601052221,-39.3856601052221
"4492",4492,4492,4492,"2246.B",562,478,1,0,63,50,1,3,60,90,0,1,0,1,0,TRUE,1,4,2,3,1,4,4,5,2,0,3,1,4,1,4,0,250,10,45,0,2,1,1,"B",1,5,10,2246,-0.211354306850069,0.0452738337303878,-0.053102280227284,35.1722536667006,45.4191383667534,10.2468847000528,1,1,1,0,0,1,0,63.9795984822429,0.341562823335093,2.93918457571981,5.0389527939939,8.63880597014925,14.8104123298871,25.3910452600989,1.17240845555669,1.51397127889178,2,34.4528292062689,34.9923975515927,31.5751313645423,-3.86143717281495,9.44791534517067,-134.43697674116,-39.3856601052221,-39.3856601052221,-39.3856601052221
"4493",4493,4493,4493,"2247.A",562,478,1,0,63,50,1,3,60,90,0,1,0,1,0,FALSE,1,4,2,3,1,4,4,5,2,0,3,1,4,1,4,0,250,10,45,0,3,1,1,"A",0,0,0,2247,-0.2103256404468,0.0454952602364796,-0.0533619943139296,35.1722536667006,45.4191383667534,10.2468847000528,1,1,1,0,0,1,0,63.9795984822429,0.341562823335093,2.93918457571981,5.0389527939939,8.63880597014925,14.8104123298871,25.3910452600989,1.17240845555669,1.51397127889178,2,34.4528292062689,34.9923975515927,31.5751313645423,-3.86143717281495,9.44791534517067,-134.43697674116,-39.3635174546129,-39.3635174546129,-39.3635174546129
"4494",4494,4494,4494,"2247.B",562,478,1,0,63,50,1,3,60,90,0,1,0,1,0,TRUE,1,4,2,3,1,4,4,5,2,0,3,1,4,1,4,0,250,10,45,0,3,1,1,"B",1,5,10,2247,-0.2103256404468,0.0454952602364796,-0.0533619943139296,35.1722536667006,45.4191383667534,10.2468847000528,1,1,1,0,0,1,0,63.9795984822429,0.341562823335093,2.93918457571981,5.0389527939939,8.63880597014925,14.8104123298871,25.3910452600989,1.17240845555669,1.51397127889178,2,34.4528292062689,34.9923975515927,31.5751313645423,-3.86143717281495,9.44791534517067,-134.43697674116,-39.3635174546129,-39.3635174546129,-39.3635174546129
"4495",4495,4495,4495,"2248.A",562,478,1,0,63,50,1,3,60,90,0,1,0,1,0,FALSE,1,4,2,3,1,4,4,5,2,0,3,1,4,1,4,0,250,10,45,0,4,1,1,"A",0,0,0,2248,-0.215416623054712,0.0444200619749809,-0.0521008800084347,35.1722536667006,45.4191383667534,10.2468847000528,1,1,1,0,0,1,0,63.9795984822429,0.341562823335093,2.93918457571981,5.0389527939939,8.63880597014925,14.8104123298871,25.3910452600989,1.17240845555669,1.51397127889178,2,34.4528292062689,34.9923975515927,31.5751313645423,-3.86143717281495,9.44791534517067,-134.43697674116,-39.4710372807628,-39.4710372807628,-39.4710372807628
"4496",4496,4496,4496,"2248.B",562,478,1,0,63,50,1,3,60,90,0,1,0,1,0,TRUE,1,4,2,3,1,4,4,5,2,0,3,1,4,1,4,0,250,10,45,0,4,1,1,"B",1,10,40,2248,-0.215416623054712,0.0444200619749809,-0.0521008800084347,35.1722536667006,45.4191383667534,10.2468847000528,1,1,1,0,0,1,0,63.9795984822429,0.341562823335093,2.93918457571981,5.0389527939939,8.63880597014925,14.8104123298871,25.3910452600989,1.17240845555669,1.51397127889178,2,34.4528292062689,34.9923975515927,31.5751313645423,-3.86143717281495,9.44791534517067,-134.43697674116,-39.4710372807628,-39.4710372807628,-39.4710372807628
"4497",4497,4497,4497,"2249.A",563,386,0,0,47.5,15.5,2,3,100,40,1,1,1,2,0,FALSE,2,4,1,4,2,4,4,5,1,1,3,1,4,2,6,0,2750,10,80,1,1,1,1,"A",0,0,0,2249,-0.219769158071302,0.0435403212648559,-0.0510690204580682,29.7695341237471,45.9076351126306,16.1381009888835,1,1,1,1,0,1,0,59.1548043798832,0.04890333632995,0.886197493387504,0.83424915597022,0.785345997286296,0.73930951088145,0.695971654237025,0.0902107094659003,0.13911404579585,1,29.0501096633154,29.5896780086392,26.1724118215888,-3.37294042693775,9.93641209104787,-133.948479995283,-39.5590113517753,-39.5590113517753,-39.5590113517753
"4498",4498,4498,4498,"2249.B",563,386,0,0,47.5,15.5,2,3,100,40,1,1,1,2,0,TRUE,2,4,1,4,2,4,4,5,1,1,3,1,4,2,6,0,2750,10,80,1,1,1,1,"B",1,50,90,2249,-0.219769158071302,0.0435403212648559,-0.0510690204580682,29.7695341237471,45.9076351126306,16.1381009888835,1,1,1,1,0,1,0,59.1548043798832,0.04890333632995,0.886197493387504,0.83424915597022,0.785345997286296,0.73930951088145,0.695971654237025,0.0902107094659003,0.13911404579585,1,29.0501096633154,29.5896780086392,26.1724118215888,-3.37294042693775,9.93641209104787,-133.948479995283,-39.5590113517753,-39.5590113517753,-39.5590113517753
"4499",4499,4499,4499,"2250.A",563,386,0,0,47.5,15.5,2,3,100,40,1,1,1,2,0,FALSE,2,4,1,4,2,4,4,5,1,1,3,1,4,2,6,0,2750,10,80,1,2,1,1,"A",0,0,0,2250,-0.214529026673634,0.044603846364756,-0.0523164431574571,29.7695341237471,45.9076351126306,16.1381009888835,1,1,1,1,0,1,0,59.1548043798832,0.04890333632995,0.886197493387504,0.83424915597022,0.785345997286296,0.73930951088145,0.695971654237025,0.0902107094659003,0.13911404579585,1,29.0501096633154,29.5896780086392,26.1724118215888,-3.37294042693775,9.93641209104787,-133.948479995283,-39.4526588417853,-39.4526588417853,-39.4526588417853
"4500",4500,4500,4500,"2250.B",563,386,0,0,47.5,15.5,2,3,100,40,1,1,1,2,0,TRUE,2,4,1,4,2,4,4,5,1,1,3,1,4,2,6,0,2750,10,80,1,2,1,1,"B",1,5,10,2250,-0.214529026673634,0.044603846364756,-0.0523164431574571,29.7695341237471,45.9076351126306,16.1381009888835,1,1,1,1,0,1,0,59.1548043798832,0.04890333632995,0.886197493387504,0.83424915597022,0.785345997286296,0.73930951088145,0.695971654237025,0.0902107094659003,0.13911404579585,1,29.0501096633154,29.5896780086392,26.1724118215888,-3.37294042693775,9.93641209104787,-133.948479995283,-39.4526588417853,-39.4526588417853,-39.4526588417853
"4501",4501,4501,4501,"2251.A",563,386,0,0,47.5,15.5,2,3,100,40,1,1,1,2,0,FALSE,2,4,1,4,2,4,4,5,1,1,3,1,4,2,6,0,2750,10,80,1,3,1,1,"A",0,0,0,2251,-0.18249854222761,0.0524323078405594,-0.0614985494820996,29.7695341237471,45.9076351126306,16.1381009888835,1,1,1,1,0,1,0,59.1548043798832,0.04890333632995,0.886197493387504,0.83424915597022,0.785345997286296,0.73930951088145,0.695971654237025,0.0902107094659003,0.13911404579585,1,29.0501096633154,29.5896780086392,26.1724118215888,-3.37294042693775,9.93641209104787,-133.948479995283,-38.6698126942049,-38.6698126942049,-38.6698126942049
"4502",4502,4502,4502,"2251.B",563,386,0,0,47.5,15.5,2,3,100,40,1,1,1,2,0,TRUE,2,4,1,4,2,4,4,5,1,1,3,1,4,2,6,0,2750,10,80,1,3,1,1,"B",2.5,5,90,2251,-0.18249854222761,0.0524323078405594,-0.0614985494820996,29.7695341237471,45.9076351126306,16.1381009888835,1,1,1,1,0,1,0,59.1548043798832,0.04890333632995,0.886197493387504,0.83424915597022,0.785345997286296,0.73930951088145,0.695971654237025,0.0902107094659003,0.13911404579585,1,29.0501096633154,29.5896780086392,26.1724118215888,-3.37294042693775,9.93641209104787,-133.948479995283,-38.6698126942049,-38.6698126942049,-38.6698126942049
"4503",4503,4503,4503,"2252.A",563,386,0,0,47.5,15.5,2,3,100,40,1,1,1,2,0,TRUE,2,4,1,4,2,4,4,5,1,1,3,1,4,2,6,0,2750,10,80,1,4,1,1,"A",0,0,0,2252,-0.42162566785622,0.0226950598031296,-0.0266193367369253,29.7695341237471,45.9076351126306,16.1381009888835,1,1,1,1,0,0,0,59.1548043798832,0.04890333632995,0.886197493387504,0.83424915597022,0.785345997286296,0.73930951088145,0.695971654237025,0.0902107094659003,0.13911404579585,1,29.0501096633154,29.5896780086392,26.1724118215888,-3.37294042693775,9.93641209104787,-133.948479995283,-41.6435374979479,-41.6435374979479,-41.6435374979479
